,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
234,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Hafnia:alvei,937,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Hafnia:alvei,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,alvei,Hafnia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AHafnia%253Aalvei,Enterobacteriaceae,Hafnia,alvei,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,937.0,2.0386406162,937.0,5.5820326463
235,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,3548,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Lachnospiraceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae,Lachnospiraceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,,,,
236,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Vibrionales:Vibrionaceae:Salinivibrio:costicola,1,Bacteria:Proteobacteria:Gammaproteobacteria:Vibrionales:Vibrionaceae:Salinivibrio:costicola,Bacteria,Vibrionales,Proteobacteria,Gammaproteobacteria,Bacteria,costicola,Salinivibrio,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AVibrionales%253AVibrionaceae%253ASalinivibrio%253Acosticola,Vibrionaceae,Salinivibrio,costicola,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,69.0,0.1000028986,52.0,0.0776919514,1.0,0.0021757104,1.0,0.0059573454
237,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Gallibacterium,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Gallibacterium,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Bacteria,Gallibacterium,Pasteurellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AGallibacterium,Pasteurellaceae,Gallibacterium,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,225.0,0.3260964086,223.0,0.3331789455,1.0,0.0021757104,,
238,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,55,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,Lachnospiraceae,Ruminococcus,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,380.0,0.8267699404,,
239,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:fimetarium,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:fimetarium,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,fimetarium,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AClostridium%253Afimetarium,Lachnospiraceae,Clostridium,fimetarium,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,292.0,0.6353074279,1.0,0.0059573454
240,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,62,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,pectinoschiza,Lachnospira,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnospira%253Apectinoschiza,Lachnospiraceae,Lachnospira,pectinoschiza,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,1033.0,2.2475088116,62.0,0.3693554152
241,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,1513,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Roseburia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia,Lachnospiraceae,Roseburia,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,1915.0,4.1664853575,,
242,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Plesiomonas:shigelloides,216,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Plesiomonas:shigelloides,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,shigelloides,Plesiomonas,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253APlesiomonas%253Ashigelloides,Enterobacteriaceae,Plesiomonas,shigelloides,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,216.0,0.4699534398,216.0,1.2867866079
243,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,4,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Bacteria,biforme,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Abiforme,Erysipelotrichaceae,Eubacterium,biforme,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,582.0,0.8434538129,582.0,0.8435027102,582.0,0.8695522254,351.0,0.7636743397,4.0,0.0238293816
244,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Carnobacteriaceae:Trichococcus,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Carnobacteriaceae:Trichococcus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,Trichococcus,Carnobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ACarnobacteriaceae%253ATrichococcus,Carnobacteriaceae,Trichococcus,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,6.0,0.0089644559,1.0,0.0021757104,,
245,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parasuis,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parasuis,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Bacteria,parasuis,Haemophilus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus%253Aparasuis,Pasteurellaceae,Haemophilus,parasuis,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,225.0,0.3260964086,223.0,0.3331789455,208.0,0.4525477568,1.0,0.0059573454
246,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,148,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Bacteria,Erysipelotrichaceae,Erysipelotrichales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae,Erysipelotrichaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,582.0,0.8434538129,582.0,0.8435027102,582.0,0.8695522254,,,,
247,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,2,Bacteria:Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,Bacteria,Xanthomonadales,Proteobacteria,Gammaproteobacteria,Bacteria,Xanthomonadaceae,Xanthomonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AXanthomonadales%253AXanthomonadaceae,Xanthomonadaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,51.0,0.0739151859,50.0,0.0747037994,,,,
248,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,111,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Lachnobacterium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnobacterium,Lachnospiraceae,Lachnobacterium,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8589.0,12.832618667,111.0,0.241503851,,
249,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Carnobacteriaceae:Granulicatella,4,Bacteria:Firmicutes:Bacilli:Lactobacillales:Carnobacteriaceae:Granulicatella,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,Granulicatella,Carnobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ACarnobacteriaceae%253AGranulicatella,Carnobacteriaceae,Granulicatella,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,6.0,0.0089644559,4.0,0.0087028415,,
250,organisms,Bacteria:Proteobacteria:Betaproteobacteria:SC-I-84,1,Bacteria:Proteobacteria:Betaproteobacteria:SC-I-84,Bacteria,SC-I-84,Proteobacteria,Betaproteobacteria,Bacteria,SC-I-84,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ASC-I-84,,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,1.0,0.0014493174,,,,,,
251,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:nanceiensis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,nanceiensis,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Ananceiensis,Prevotellaceae,Prevotella,nanceiensis,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,2730.0,4.0788274492,2748.0,5.9788520952,1.0,0.0059573454
252,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,51,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Bacteroidales,Bacteroidia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales,,,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,,,,,,
253,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae,120,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Clostridiaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae,Clostridiaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,494.0,0.7380735384,,,,
254,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pseudomonadales:Moraxellaceae:Acinetobacter:rhizosphaerae,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pseudomonadales:Moraxellaceae:Acinetobacter:rhizosphaerae,Bacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Bacteria,rhizosphaerae,Acinetobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APseudomonadales%253AMoraxellaceae%253AAcinetobacter%253Arhizosphaerae,Moraxellaceae,Acinetobacter,rhizosphaerae,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,412.0,0.5971187571,55.0,0.0821741794,46.0,0.100082677,1.0,0.0059573454
255,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:humi,2,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:humi,Bacteria,Bacillales,Firmicutes,Bacilli,Bacteria,humi,Bacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus%253Ahumi,Bacillaceae,Bacillus,humi,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,28.0,0.0405808864,19.0,0.0283874438,15.0,0.0326356555,2.0,0.0119146908
256,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae,7,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,Streptococcaceae,Lactobacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae,Streptococcaceae,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,270.0,0.403400517,,,,
257,organisms,Bacteria:Gemmatimonadetes:Gemm-2,1,Bacteria:Gemmatimonadetes:Gemm-2,Bacteria,,Gemmatimonadetes,Gemm-2,Bacteria,Gemm-2,Gemmatimonadetes,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AGemmatimonadetes%253AGemm-2,,,,MGYA00005313,69002.0,100.0,1.0,0.0014492334,1.0,0.0014492334,,,,,,,,
258,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Caloranaerobacter,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Caloranaerobacter,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Caloranaerobacter,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253ACaloranaerobacter,Clostridiaceae,Caloranaerobacter,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,494.0,0.7380735384,1.0,0.0021757104,,
259,organisms,Bacteria:Firmicutes:Bacilli:Gemellales,5,Bacteria:Firmicutes:Bacilli:Gemellales,Bacteria,Gemellales,Firmicutes,Bacilli,Bacteria,Gemellales,Bacilli,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales,,,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,9.0,0.0130438563,,,,,,
260,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Pelosinus,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Pelosinus,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,Pelosinus,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APelosinus,Veillonellaceae,Pelosinus,,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,795.0,1.187790411,5.0,0.0108785518,,
261,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Neisseriales:Neisseriaceae,2,Bacteria:Proteobacteria:Betaproteobacteria:Neisseriales:Neisseriaceae,Bacteria,Neisseriales,Proteobacteria,Betaproteobacteria,Bacteria,Neisseriaceae,Neisseriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ANeisseriales%253ANeisseriaceae,Neisseriaceae,,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,376.0,0.5449117417,2.0,0.0028986347,2.0,0.002988152,,,,
262,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Baumannia:cicadellinicola,102,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Baumannia:cicadellinicola,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,cicadellinicola,Baumannia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ABaumannia%253Acicadellinicola,Enterobacteriaceae,Baumannia,cicadellinicola,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,102.0,0.2219224577,102.0,0.6076492315
263,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,50,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:5-7N15,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,5-7N15,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253A5-7N15,Bacteroidaceae,5-7N15,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,50.0,0.1087855185,,
264,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,448,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,Parabacteroides,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides,Porphyromonadaceae,Parabacteroides,,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,1774.0,2.650490804,1569.0,3.4136895696,,
265,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,241,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:ovatus,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,ovatus,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aovatus,Bacteroidaceae,Bacteroides,ovatus,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,15127.0,32.9119707585,241.0,1.4357202431
266,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,64,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:longum,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,longum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Alongum,Bifidobacteriaceae,Bifidobacterium,longum,MGYA00005313,69002.0,100.0,285.0,0.4130315063,221.0,0.3202805716,181.0,0.2623264442,181.0,0.270427754,160.0,0.3481136591,64.0,0.381270106
267,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:minor,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:minor,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,minor,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Aminor,Streptococcaceae,Streptococcus,minor,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,270.0,0.403400517,261.0,0.5678604064,1.0,0.0059573454
268,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:acidifaciens,103,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:acidifaciens,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteria,acidifaciens,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aacidifaciens,Bacteroidaceae,Bacteroides,acidifaciens,MGYA00005313,69002.0,100.0,20459.0,29.6498652213,20454.0,29.6426190545,20454.0,29.644337517,15179.0,22.6785794325,15127.0,32.9119707585,103.0,0.6136065769
269,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:radicincitans,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Enterobacter:radicincitans,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,radicincitans,Enterobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AEnterobacter%253Aradicincitans,Enterobacteriaceae,Enterobacter,radicincitans,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,103.0,0.2240981681,1.0,0.0059573454
270,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Melissococcus:plutonius,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Melissococcus:plutonius,Bacteria,Lactobacillales,Firmicutes,Bacilli,Bacteria,plutonius,Melissococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AMelissococcus%253Aplutonius,Enterococcaceae,Melissococcus,plutonius,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,393.0,0.5695487087,355.0,0.5145076669,58.0,0.0866564073,1.0,0.0021757104,1.0,0.0059573454
271,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,6244,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Faecalibacterium:prausnitzii,Bacteria,Clostridiales,Firmicutes,Clostridia,Bacteria,prausnitzii,Faecalibacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AFaecalibacterium%253Aprausnitzii,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYA00005313,69002.0,100.0,21094.0,30.5701284021,20119.0,29.1571258804,20111.0,29.1472216586,8001.0,11.9541019856,6244.0,13.5851355468,6244.0,37.1976647206
272,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:CandidatusHamiltonella,347,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:CandidatusHamiltonella,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Bacteria,CandidatusHamiltonella,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACandidatusHamiltonella,Enterobacteriaceae,CandidatusHamiltonella,,MGYA00005313,69002.0,100.0,27151.0,39.3481348367,26774.0,38.8017738616,25062.0,36.322791965,25062.0,37.4445324289,347.0,0.7549714982,,
