,type,id,attributes.samples-count,attributes.biome-name,attributes.lineage,relationships.samples.links.related,relationships.studies.links.related,relationships.genomes.links.related,relationships.children.links.related,links.self
269,biomes,root:Host-associated:Animal:Digestive system:Fecal,1999,Fecal,root:Host-associated:Animal:Digestive system:Fecal,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Digestive%20system:Fecal/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Digestive%20system:Fecal/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Digestive%20system:Fecal/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Digestive%20system:Fecal/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Digestive%20system:Fecal
270,biomes,root:Host-associated:Animal:Fossil,0,Fossil,root:Host-associated:Animal:Fossil,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil
271,biomes,root:Host-associated:Animal:Fossil:Bone,0,Bone,root:Host-associated:Animal:Fossil:Bone,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Bone/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Bone/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Bone/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Bone/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Bone
272,biomes,root:Host-associated:Animal:Fossil:Feces,0,Feces,root:Host-associated:Animal:Fossil:Feces,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Feces/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Feces/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Feces/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Feces/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Fossil:Feces
273,biomes,root:Host-associated:Animal:Reproductive system,0,Reproductive system,root:Host-associated:Animal:Reproductive system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Reproductive%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Reproductive%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Reproductive%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Reproductive%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Reproductive%20system
274,biomes,root:Host-associated:Animal:Respiratory system,0,Respiratory system,root:Host-associated:Animal:Respiratory system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Respiratory%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Respiratory%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Respiratory%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Respiratory%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Respiratory%20system
275,biomes,root:Host-associated:Animal:Skin,0,Skin,root:Host-associated:Animal:Skin,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Skin/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Skin/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Skin/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Skin/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Animal:Skin
276,biomes,root:Host-associated:Annelida,4,Annelida,root:Host-associated:Annelida,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida
277,biomes,root:Host-associated:Annelida:Digestive system,1,Digestive system,root:Host-associated:Annelida:Digestive system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system
278,biomes,root:Host-associated:Annelida:Digestive system:Digestive tube,0,Digestive tube,root:Host-associated:Annelida:Digestive system:Digestive tube,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube
279,biomes,root:Host-associated:Annelida:Digestive system:Digestive tube:Extracellular symbionts,0,Extracellular symbionts,root:Host-associated:Annelida:Digestive system:Digestive tube:Extracellular symbionts,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube:Extracellular%20symbionts/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube:Extracellular%20symbionts/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube:Extracellular%20symbionts/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube:Extracellular%20symbionts/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Digestive%20system:Digestive%20tube:Extracellular%20symbionts
280,biomes,root:Host-associated:Annelida:Integument,0,Integument,root:Host-associated:Annelida:Integument,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument
281,biomes,root:Host-associated:Annelida:Integument:Cuticle,0,Cuticle,root:Host-associated:Annelida:Integument:Cuticle,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle
282,biomes,root:Host-associated:Annelida:Integument:Cuticle:Epibionts,0,Epibionts,root:Host-associated:Annelida:Integument:Cuticle:Epibionts,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle:Epibionts/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle:Epibionts/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle:Epibionts/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle:Epibionts/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Cuticle:Epibionts
283,biomes,root:Host-associated:Annelida:Integument:Subcuticular space,0,Subcuticular space,root:Host-associated:Annelida:Integument:Subcuticular space,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space
284,biomes,root:Host-associated:Annelida:Integument:Subcuticular space:Extracellular symbionts,0,Extracellular symbionts,root:Host-associated:Annelida:Integument:Subcuticular space:Extracellular symbionts,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space:Extracellular%20symbionts/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space:Extracellular%20symbionts/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space:Extracellular%20symbionts/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space:Extracellular%20symbionts/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Integument:Subcuticular%20space:Extracellular%20symbionts
285,biomes,root:Host-associated:Annelida:Intracellular endosymbionts,0,Intracellular endosymbionts,root:Host-associated:Annelida:Intracellular endosymbionts,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts
286,biomes,root:Host-associated:Annelida:Intracellular endosymbionts:Trophosome,0,Trophosome,root:Host-associated:Annelida:Intracellular endosymbionts:Trophosome,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts:Trophosome/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts:Trophosome/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts:Trophosome/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts:Trophosome/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Intracellular%20endosymbionts:Trophosome
287,biomes,root:Host-associated:Annelida:Reproductive system,0,Reproductive system,root:Host-associated:Annelida:Reproductive system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system
288,biomes,root:Host-associated:Annelida:Reproductive system:Egg capsule,0,Egg capsule,root:Host-associated:Annelida:Reproductive system:Egg capsule,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule
289,biomes,root:Host-associated:Annelida:Reproductive system:Egg capsule:Extracellular,0,Extracellular,root:Host-associated:Annelida:Reproductive system:Egg capsule:Extracellular,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule:Extracellular/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule:Extracellular/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule:Extracellular/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule:Extracellular/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Annelida:Reproductive%20system:Egg%20capsule:Extracellular
290,biomes,root:Host-associated:Arthropoda,359,Arthropoda,root:Host-associated:Arthropoda,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda
291,biomes,root:Host-associated:Arthropoda:Digestive system,0,Digestive system,root:Host-associated:Arthropoda:Digestive system,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system
292,biomes,root:Host-associated:Arthropoda:Digestive system:Foregut,0,Foregut,root:Host-associated:Arthropoda:Digestive system:Foregut,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Foregut/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Foregut/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Foregut/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Foregut/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Foregut
293,biomes,root:Host-associated:Arthropoda:Digestive system:Gut,69,Gut,root:Host-associated:Arthropoda:Digestive system:Gut,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut
294,biomes,root:Host-associated:Arthropoda:Digestive system:Gut:P3 segment,0,P3 segment,root:Host-associated:Arthropoda:Digestive system:Gut:P3 segment,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:P3%20segment/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:P3%20segment/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:P3%20segment/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:P3%20segment/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:P3%20segment
295,biomes,root:Host-associated:Arthropoda:Digestive system:Gut:Proctodeal segment,0,Proctodeal segment,root:Host-associated:Arthropoda:Digestive system:Gut:Proctodeal segment,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:Proctodeal%20segment/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:Proctodeal%20segment/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:Proctodeal%20segment/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:Proctodeal%20segment/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Gut:Proctodeal%20segment
296,biomes,root:Host-associated:Arthropoda:Digestive system:Hindgut,13,Hindgut,root:Host-associated:Arthropoda:Digestive system:Hindgut,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Hindgut/samples,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Hindgut/studies,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Hindgut/genomes,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Hindgut/children,https://www.ebi.ac.uk/metagenomics/api/v1/biomes/root:Host-associated:Arthropoda:Digestive%20system:Hindgut
