,closed_antecedents,closed_consequents,length_antecedents,length_consequents,origin_sample_antecedents,origin_sample_consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,closed_antecedents_consequents,numbers,category
1532,"['#ANT_GO:acetyltransferase_activity-molecular_function', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:ATP_metabolic_process-biological_process'],4,1,"[[0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_GO:acetyltransferase_activity-molecular_function', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:ATP_metabolic_process-biological_process']",1532,healthy sample functionality
1533,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:acetyltransferase_activity-molecular_function'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]",0.85,0.7,0.6,0.7058823529411765,1.008403361344538,0.005000000000000004,1.02,0.0555555555555556,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:acetyltransferase_activity-molecular_function']",1533,healthy sample functionality
1534,"['#ANT_GO:acetyltransferase_activity-molecular_function', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:transposition-biological_process'],4,1,"[[0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_GO:acetyltransferase_activity-molecular_function', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:transposition-biological_process']",1534,healthy sample functionality
1535,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1535,healthy sample functionality
1536,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:homeostatic_process-biological_process'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]",0.7,0.9,0.6,0.8571428571428572,0.9523809523809524,-0.03000000000000003,0.7000000000000002,-0.142857142857143,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:homeostatic_process-biological_process']",1536,healthy sample functionality
1537,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:ATP_metabolic_process-biological_process'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:ATP_metabolic_process-biological_process']",1537,healthy sample functionality
1538,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process']",['#CON_GO:acetyltransferase_activity-molecular_function'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]",0.8,0.7,0.6,0.7499999999999999,1.071428571428571,0.04000000000000004,1.2,0.3333333333333337,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#CON_GO:acetyltransferase_activity-molecular_function']",1538,healthy sample functionality
1539,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:cell_division-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:transposition-biological_process'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:cell_division-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:transposition-biological_process']",1539,healthy sample functionality
1540,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1540,healthy sample functionality
1541,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:cell_division-biological_process'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.8,0.6,0.8571428571428572,1.071428571428571,0.04000000000000004,1.4,0.2222222222222224,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:cell_division-biological_process']",1541,healthy sample functionality
1542,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process']",['#CON_GO:homeostatic_process-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,-0.005000000000000004,0.9499999999999998,-0.1052631578947368,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#CON_GO:homeostatic_process-biological_process']",1542,healthy sample functionality
1543,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:transposition-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.85,0.95,0.85,1.0,1.052631578947368,0.04249999999999998,inf,0.3333333333333332,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:transposition-biological_process']",1543,healthy sample functionality
1544,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.85,0.95,0.85,1.0,1.052631578947368,0.04249999999999998,inf,0.3333333333333332,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1544,healthy sample functionality
1545,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process']",['#CON_GO:ATP_metabolic_process-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.85,0.95,0.85,1.0,1.052631578947368,0.04249999999999998,inf,0.3333333333333332,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:homeostatic_process-biological_process', '#CON_GO:ATP_metabolic_process-biological_process']",1545,healthy sample functionality
1546,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process']",['#CON_GO:cell_division-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.95,0.8,0.8,0.8421052631578948,1.052631578947368,0.04000000000000004,1.266666666666667,1.0,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#CON_GO:cell_division-biological_process']",1546,healthy sample functionality
1547,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:cell_division-biological_process']",['#CON_GO:transposition-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.8,0.95,0.8,1.0,1.052631578947368,0.04000000000000004,inf,0.2500000000000003,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:cell_division-biological_process', '#CON_GO:transposition-biological_process']",1547,healthy sample functionality
1548,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.8,0.95,0.8,1.0,1.052631578947368,0.04000000000000004,inf,0.2500000000000003,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1548,healthy sample functionality
1549,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process']",['#CON_GO:ATP_metabolic_process-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.8,0.95,0.8,1.0,1.052631578947368,0.04000000000000004,inf,0.2500000000000003,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:cell_division-biological_process', '#CON_GO:ATP_metabolic_process-biological_process']",1549,healthy sample functionality
1550,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:transposition-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.95,0.7,1.0,1.052631578947368,0.03500000000000003,inf,0.1666666666666668,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:transposition-biological_process']",1550,healthy sample functionality
1551,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.95,0.7,1.0,1.052631578947368,0.03500000000000003,inf,0.1666666666666668,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1551,healthy sample functionality
1552,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function']",['#CON_GO:ATP_metabolic_process-biological_process'],3,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.95,0.7,1.0,1.052631578947368,0.03500000000000003,inf,0.1666666666666668,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#ANT_GO:acetyltransferase_activity-molecular_function', '#CON_GO:ATP_metabolic_process-biological_process']",1552,healthy sample functionality
1553,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process']",['#CON_GO:transposition-biological_process'],2,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.95,0.95,0.95,1.0,1.052631578947368,0.04749999999999999,inf,0.9999999999999988,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#CON_GO:transposition-biological_process']",1553,healthy ill sample functionality
1554,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],2,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.95,0.95,0.95,1.0,1.052631578947368,0.04749999999999999,inf,0.9999999999999988,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1554,healthy ill sample functionality
1555,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process']",['#CON_GO:ATP_metabolic_process-biological_process'],2,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.95,0.95,0.95,1.0,1.052631578947368,0.04749999999999999,inf,0.9999999999999988,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#CON_GO:ATP_metabolic_process-biological_process']",1555,healthy ill sample functionality
1556,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process']",['#CON_GO:transposition-biological_process'],2,1,"[[20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]","[[20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.65,0.85,0.65,1.0,1.176470588235294,0.09750000000000003,inf,0.4285714285714288,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:ATP_metabolic_process-biological_process', '#CON_GO:transposition-biological_process']",1556,healthy ill sample functionality
1557,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process']",['#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component'],2,1,"[[20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]","[[20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.65,0.65,0.65,1.0,1.538461538461538,0.2275,inf,1.0,"['#ANT_GO:ATP_metabolic_process-biological_process', '#ANT_GO:transposition-biological_process', '#CON_GO:proton-transporting_two-sector_ATPase_complex-cellular_component']",1557,healthy ill sample functionality
1558,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process']",['#CON_GO:ATP_metabolic_process-biological_process'],2,1,"[[20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]","[[20, 21, 22, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]",0.65,0.65,0.65,1.0,1.538461538461538,0.2275,inf,1.0,"['#ANT_GO:proton-transporting_two-sector_ATPase_complex-cellular_component', '#ANT_GO:transposition-biological_process', '#CON_GO:ATP_metabolic_process-biological_process']",1558,healthy ill sample functionality
